-8.33336e-06,1.66667e-05,0,0,0,0,
-5.83335e-05,0.000116667,0,0,0,0,
-0.000158334,0.000316667,0,0,0,0,
-0.000308334,0.000616667,0,0,0,0,
-0.000508335,0.00101667,0,0,0,0,
-0.000758336,0.00151667,0,0,0,0,
-0.00105834,0.00211667,0,0,0,0,
-0.00140834,0.00281667,0,0,0,0,
-0.00180834,0.00361667,0,0,0,0,
-0.00225834,0.00451667,0,0,0,0,
-0.00275834,0.00551667,0,0,0,0,
-0.00330834,0.00661667,0,0,0,0,
-0.00390835,0.00781667,0,0,0,0,
-0.00455835,0.00911667,0,0,0,0,
-0.00525835,0.0105167,0,0,0,0,
-0.00600835,0.0120167,0,0,0,0,
-0.00680835,0.0136167,0,0,0,0,
-0.00765836,0.0153167,0,0,0,0,
-0.00855836,0.0171167,0,0,0,0,
-0.00950836,0.0190167,0,0,0,0,
-0.0105084,0.0210167,0,0,0,0,
-0.0115584,0.0231167,0,0,0,0,
-0.0126584,0.0253167,0,0,0,0,
-0.0138084,0.0276167,0,0,0,0,
-0.0150084,0.0300167,0,0,0,0,
-0.0162584,0.0325167,0,0,0,0,
-0.0175584,0.0351167,0,0,0,0,
-0.0189084,0.0378167,0,0,0,0,
-0.0203084,0.0406167,0,0,0,0,
-0.0217584,0.0435167,0,0,0,0,
-0.0232584,0.0465167,0,0,0,0,
-0.0248084,0.0496167,0,0,0,0,
-0.0264084,0.0528167,0,0,0,0,
-0.0280584,0.0561167,0,0,0,0,
-0.0297584,0.0595167,0,0,0,0,
-0.0315084,0.0630167,0,0,0,0,
-0.0333084,0.0666167,0,0,0,0,
-0.0351584,0.0703167,0,0,0,0,
-0.0370584,0.0741167,0,0,0,0,
-0.0390085,0.0780167,0,0,0,0,
-0.0410085,0.0820167,0,0,0,0,
-0.0430585,0.0861167,0,0,0,0,
-0.0451585,0.0903167,0,0,0,0,
-0.0473085,0.0946167,0,0,0,0,
-0.0495085,0.0990167,0,0,0,0,
-0.0517585,0.103517,0,0,0,0,
-0.0540585,0.108117,0,0,0,0,
-0.0564085,0.112817,0,0,0,0,
-0.0588085,0.117617,0,0,0,0,
-0.0612585,0.122517,0,0,0,0,
-0.0637585,0.127517,0,0,0,0,
-0.0663085,0.132617,0,0,0,0,
-0.0689085,0.137817,0,0,0,0,
-0.0715586,0.143117,0,0,0,0,
-0.0742586,0.148517,0,0,0,0,
-0.0770086,0.154017,0,0,0,0,
-0.0798086,0.159617,0,0,0,0,
-0.0826586,0.165317,0,0,0,0,
-0.0855586,0.171117,0,0,0,0,
-0.0885086,0.177017,0,0,0,0,
-0.0915086,0.183017,0,0,0,0,
-0.0945586,0.189117,0,0,0,0,
-0.0976586,0.195317,0,0,0,0,
-0.100809,0.201617,0,0,0,0,
-0.104009,0.208017,0,0,0,0,
-0.107259,0.214517,0,0,0,0,
-0.110559,0.221117,0,0,0,0,
-0.113909,0.227817,0,0,0,0,
-0.117309,0.234617,0,0,0,0,
-0.120759,0.241517,0,0,0,0,
-0.124259,0.248517,0,0,0,0,
-0.127809,0.255617,0,0,0,0,
-0.131409,0.262817,0,0,0,0,
-0.135059,0.270117,0,0,0,0,
-0.138759,0.277517,0,0,0,0,
-0.142509,0.285017,0,0,0,0,
-0.146309,0.292617,0,0,0,0,
-0.150159,0.300317,0,0,0,0,
-0.154059,0.308117,0,0,0,0,
-0.158009,0.316017,0,0,0,0,
-0.162009,0.324017,0,0,0,0,
-0.166059,0.332117,0,0,0,0,
-0.170159,0.340317,0,0,0,0,
-0.174309,0.348617,0,0,0,0,
-0.178509,0.357017,0,0,0,0,
-0.182759,0.365517,0,0,0,0,
-0.187059,0.374117,0,0,0,0,
-0.191409,0.382817,0,0,0,0,
-0.195809,0.391617,0,0,0,0,
-0.200259,0.400517,0,0,0,0,
-0.204759,0.409517,0,0,0,0,
-0.209309,0.418617,0,0,0,0,
-0.213909,0.427817,0,0,0,0,
-0.218559,0.437117,0,0,0,0,
-0.223259,0.446517,0,0,0,0,
-0.228009,0.456017,0,0,0,0,
-0.232809,0.465617,0,0,0,0,
-0.237659,0.475317,0,0,0,0,
-0.242559,0.485117,0,0,0,0,
-0.247509,0.495017,0,0,0,0,
-0.252509,0.505017,0,0,0,0,
-0.257559,0.515117,0,0,0,0,
-0.262659,0.525317,0,0,0,0,
-0.267809,0.535617,0,0,0,0,
-0.273009,0.546017,0,0,0,0,
-0.278259,0.556517,0,0,0,0,
-0.283559,0.567117,0,0,0,0,
-0.288909,0.577817,0,0,0,0,
-0.294309,0.588617,0,0,0,0,
-0.299759,0.599517,0,0,0,0,
-0.305259,0.610517,0,0,0,0,
-0.310809,0.621617,0,0,0,0,
-0.316409,0.632817,0,0,0,0,
-0.322059,0.644117,0,0,0,0,
-0.327759,0.655517,0,0,0,0,
-0.333509,0.667017,0,0,0,0,
-0.339302,0.678602,0,0,0,0,
-0.345076,0.690151,0,0,0,0,
-0.350801,0.7016,0,0,0,0,
-0.356475,0.712949,0,0,0,0,
-0.3621,0.724198,0,0,0,0,
-0.367674,0.735347,0,0,0,0,
-0.373199,0.746395,0,0,0,0,
-0.378673,0.757344,0,0,0,0,
-0.384098,0.768193,0,0,0,0,
-0.389472,0.778942,0,0,0,0,
-0.394797,0.789591,0,0,0,0,
-0.400071,0.80014,0,0,0,0,
-0.405296,0.810589,0,0,0,0,
-0.41047,0.820938,0,0,0,0,
-0.415595,0.831187,0,0,0,0,
-0.420669,0.841336,0,0,0,0,
-0.425694,0.851385,0,0,0,0,
-0.430668,0.861334,0,0,0,0,
-0.435593,0.871183,0,0,0,0,
-0.440467,0.880932,0,0,0,0,
-0.445292,0.890581,0,0,0,0,
-0.450066,0.90013,0,0,0,0,
-0.454791,0.909579,0,0,0,0,
-0.459465,0.918927,0,0,0,0,
-0.46409,0.928176,0,0,0,0,
-0.468664,0.937325,0,0,0,0,
-0.473189,0.946374,0,0,0,0,
-0.477663,0.955323,0,0,0,0,
-0.482088,0.964172,0,0,0,0,
-0.486462,0.972921,0,0,0,0,
-0.490787,0.98157,0,0,0,0,
-0.495061,0.990119,0,0,0,0,
-0.499286,0.998568,0,0,0,0,
-0.50346,1.00692,0,0,0,0,
-0.507584,1.01517,0,0,0,0,
-0.511659,1.02331,0,0,0,0,
-0.515683,1.03136,0,0,0,0,
-0.519658,1.03931,0,0,0,0,
-0.523582,1.04716,0,0,0,0,
-0.527457,1.05491,0,0,0,0,
-0.531281,1.06256,0,0,0,0,
-0.535056,1.07011,0,0,0,0,
-0.53878,1.07756,0,0,0,0,
-0.542455,1.08491,0,0,0,0,
-0.546079,1.09216,0,0,0,0,
-0.549654,1.0993,0,0,0,0,
-0.553178,1.10635,0,0,0,0,
-0.556653,1.1133,0,0,0,0,
-0.560077,1.12015,0,0,0,0,
-0.563452,1.1269,0,0,0,0,
-0.566776,1.13355,0,0,0,0,
-0.570051,1.1401,0,0,0,0,
-0.573275,1.14655,0,0,0,0,
-0.57645,1.1529,0,0,0,0,
-0.579574,1.15914,0,0,0,0,
-0.582649,1.16529,0,0,0,0,
-0.585673,1.17134,0,0,0,0,
-0.588648,1.17729,0,0,0,0,
-0.591572,1.18314,0,0,0,0,
-0.594447,1.18889,0,0,0,0,
-0.597271,1.19454,0,0,0,0,
-0.600045,1.20009,0,0,0,0,
-0.60277,1.20554,0,0,0,0,
-0.605444,1.21089,0,0,0,0,
-0.608069,1.21613,0,0,0,0,
-0.610643,1.22128,0,0,0,0,
-0.613168,1.22633,0,0,0,0,
-0.615642,1.23128,0,0,0,0,
-0.618067,1.23613,0,0,0,0,
-0.620441,1.24088,0,0,0,0,
-0.622766,1.24553,0,0,0,0,
-0.62504,1.25008,0,0,0,0,
-0.627265,1.25453,0,0,0,0,
-0.629439,1.25887,0,0,0,0,
-0.631564,1.26312,0,0,0,0,
-0.633638,1.26727,0,0,0,0,
-0.635663,1.27132,0,0,0,0,
-0.637637,1.27527,0,0,0,0,
-0.639562,1.27912,0,0,0,0,
-0.641436,1.28287,0,0,0,0,
-0.643261,1.28652,0,0,0,0,
-0.645035,1.29007,0,0,0,0,
